DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
NOWRANGAPUR,1917,0.0,22.1,12.7,5.6,112.5,363.9,366.2,287.6,402.2,0.0,0.0,22.1,130.8,1419.9
NOWRANGAPUR,1918,28.2,0.0,0.0,202.0,388.4,357.6,567.0,152.5,3.8,3.6,28.0,28.2,1465.5,35.4
NOWRANGAPUR,1919,21.6,86.4,87.4,16.4,69.7,292.3,628.9,143.0,94.6,97.0,5.8,108.0,173.5,197.4
NOWRANGAPUR,1920,8.9,3.0,14.2,26.7,0.0,296.1,264.5,301.5,154.4,16.7,11.9,40.9,1016.5
NOWRANGAPUR,1921,4.6,0.0,0.0,73.0,6.1,369.0,393.9,297.2,383.4,71.4,0.0,0.0,1598.6,4.6,79.1,1443.5,71.4
NOWRANGAPUR,1922,20.3,0.0,0.0,33.0,412.0,534.7,503.1,395.2,26.7,33.8,20.3,1845.0
NOWRANGAPUR,1923,0.0,8.9,0.0,8.4,25.1,105.9,293.7,255.1,73.2,0.0,113.4,8.9,33.5,186.6
NOWRANGAPUR,1924,23.9,0.0,0.0,19.1,46.8,49.5,218.1,424.7,250.9,125.0,108.3,0.0,1266.3,23.9,65.9,943.2,233.3
NOWRANGAPUR,1925,0.0,0.0,1.5,83.0,126.3,227.9,445.1,1112.2,256.3,41.9,0.0,7.1,2301.3,0.0,210.8,2041.5,49.0
NOWRANGAPUR,1926,43.9,0.0,41.2,64.0,84.8,106.4,458.8,643.9,171.5,52.1,0.0,0.0,1666.6,43.9,190.0,1380.6,52.1
NOWRANGAPUR,1927,0.0,0.0,0.0,0.0,65.3,405.2,400.8,675.5,98.9,42.2,6.6,0.0,1694.5,0.0,65.3,1580.4,48.8
NOWRANGAPUR,1928,0.0,8.4,86.0,27.8,128.2,246.2,422.3,130.9,0.0,0.0,122.2,130.9
NOWRANGAPUR,1929,0.0,23.4,0.0,78.7,33.5,275.7,410.1,603.2,157.3,106.2,0.0,23.4,112.2,1446.3
NOWRANGAPUR,1930,0.0,15.3,2.3,89.5,163.5,340.6,334.3,288.3,134.1,0.0,15.3,1126.7
NOWRANGAPUR,1931,0.0,0.0,4.3,42.7,15.9,61.8,262.3,763.5,136.6,243.0,19.0,0.0,1549.1,0.0,62.9,1224.2,262.0
NOWRANGAPUR,1932,0.0,10.3,0.5,55.9,64.0,179.9,499.9,329.4,273.3,31.6,93.6,0.0,1538.4,10.3,120.4,1282.5,125.2
NOWRANGAPUR,1933,2.3,0.8,2.1,66.4,136.9,450.7,507.3,332.5,207.5,75.5,71.6,4.8,1858.4,3.1,205.4,1498.0,151.9
NOWRANGAPUR,1934,0.0,0.0,0.0,11.7,46.2,287.1,619.9,494.6,343.6,122.4,0.0,0.0,1925.5,0.0,57.9,1745.2,122.4
NOWRANGAPUR,1935,0.0,0.0,0.0,8.4,16.6,130.8,526.5,317.8,273.9,4.1,0.0,0.0,1278.1,0.0,25.0,1249.0,4.1
NOWRANGAPUR,1936,0.0,65.2,8.6,2.8,168.9,487.3,672.7,587.2,312.8,43.1,8.9,1.8,2359.3,65.2,180.3,2060.0,53.8
NOWRANGAPUR,1937,0.0,61.2,40.1,111.0,28.0,78.2,451.3,447.6,407.4,50.3,0.0,0.0,1675.1,61.2,179.1,1384.5,50.3
NOWRANGAPUR,1938,0.0,2.0,54.6,13.2,137.3,267.9,262.0,451.4,401.0,368.6,41.7,0.0,1999.7,2.0,205.1,1382.3,410.3
NOWRANGAPUR,1939,0.0,0.0,55.9,15.7,18.5,183.2,452.1,357.0,524.8,57.0,1.8,0.0,1666.0,0.0,90.1,1517.1,58.8
NOWRANGAPUR,1940,0.0,2.5,9.4,30.7,68.1,210.8,601.7,583.1,36.2,34.0,1.1,3.0,1580.6,2.5,108.2,1431.8,38.1
NOWRANGAPUR,1941,3.0,0.0,3.0,16.7,485.6,223.6,258.9,247.9,63.7,86.1,3.0,1216.0
NOWRANGAPUR,1942,0.0,0.0,0.0,57.7,53.1,189.4,429.0,132.1,12.9,0.0,110.8
NOWRANGAPUR,1943,45.1,0.0,0.0,56.9,307.1,486.9,335.2,311.1,0.0,0.0,45.1,1440.3
NOWRANGAPUR,1944,0.0,71.1,0.0,23.6,80.4,466.5,292.9,181.1,50.3,30.5,0.0,94.7,1020.9,80.8
NOWRANGAPUR,1945,23.4,0.0,229.4,478.9,298.4,779.5,58.2,5.6,0.0,23.4,1786.2,63.8
NOWRANGAPUR,1946,0.0,0.0,0.0,123.3,40.8,265.3,0.0,29.2,0.0,0.0,0.0,164.1,29.2
NOWRANGAPUR,1947,33.5,0.0,1.5,29.2,29.2,209.8,615.1,233.5,98.5,0.0,0.0,33.5,59.9,1156.9
NOWRANGAPUR,1948,208.1,295.6
NOWRANGAPUR,1949,0.0,0.0,20.6,230.2,181.2,262.8,547.9,524.4,271.0,0.0,0.0,0.0,1516.3,271.0
NOWRANGAPUR,1950,0.0,12.7,52.8,155.9,473.4,124.6,12.7
NOWRANGAPUR,1952,0.0,0.0,0.0,29.2,29.2,48.9,361.7,396.7,589.3,143.3,0.0,0.0,1598.3,0.0,58.4,1396.6,143.3
NOWRANGAPUR,1954,0.0,0.0,42.1,38.6,17.7,144.4,388.4,318.2,501.9,18.5,0.0,0.0,1469.8,0.0,98.4,1352.9,18.5
NOWRANGAPUR,1955,0.0,4.8,6.1,80.5,121.9,121.2,322.7,376.4,302.5,104.9,8.4,0.0,1449.4,4.8,208.5,1122.8,113.3
NOWRANGAPUR,1956,0.0,21.6,10.4,9.9,187.3,189.3,855.3,585.9,203.7,70.2,0.0,0.0,2133.6,21.6,207.6,1834.2,70.2
NOWRANGAPUR,1957,0.0,0.5,112.3,115.7,458.6,748.1,111.9,34.7,112.8,1434.3
NOWRANGAPUR,1958,2.5,10.2,4.6,17.5,126.7,143.3,385.5,421.1,227.7,63.8,0.0,12.7,148.8,291.5
NOWRANGAPUR,1967,0.0,27.2,465.0,214.7,0.0
NOWRANGAPUR,1970,9.0,0.0,19.0,43.9,228.7,462.8,375.4,220.8,19.6,0.0,0.0,9.0,1287.7,19.6
NOWRANGAPUR,1971,0.0,1.8,0.2,423.0,560.7,141.5,246.9,224.8,0.0,1.8,1173.9
NOWRANGAPUR,1973,12.2,38.0,70.4,73.8,257.6,1068.4,26.1,0.0,120.6,1094.5
NOWRANGAPUR,1974,0.0,0.0,18.7,227.6,192.0,223.9,193.1,107.6,0.0,836.5
NOWRANGAPUR,1975,27.6,13.6,304.9
NOWRANGAPUR,1976,94.3
NOWRANGAPUR,1982,0.0,3.3,5.5,40.8,56.3,234.3,319.8,333.8,156.6,47.2,6.3,0.0,1203.8,3.3,102.6,1044.5,53.5
NOWRANGAPUR,1983,0.0,31.0,8.0,31.8,27.3,236.4,370.7,371.3,224.1,37.0,0.5,3.5,1341.5,31.0,67.1,1202.4,41.0
NOWRANGAPUR,1984,5.0,0.3,2.5,82.3,58.7,388.2,533.0,535.0,109.2,53.0,0.0,0.0,1767.1,5.3,143.5,1565.4,53.0
NOWRANGAPUR,1985,29.5,1.0,10.1,19.3,34.3,297.7,413.3,397.5,168.1,63.3,0.0,0.0,1434.2,30.5,63.8,1276.6,63.3
NOWRANGAPUR,1986,29.0,50.0,0.0,35.6,35.0,233.7,285.0,519.5,202.4,62.7,8.2,0.3,1461.3,78.9,70.6,1240.7,71.1
NOWRANGAPUR,1987,14.5,2.0,12.5,9.0,78.7,136.9,364.4,217.5,198.7,127.7,165.6,0.0,1327.3,16.5,100.2,917.5,293.3
NOWRANGAPUR,1988,0.0,54.2,8.6,58.0,52.0,243.7,365.2,282.7,143.6,20.2,0.0,0.0,1228.3,54.2,118.7,1035.2,20.2
NOWRANGAPUR,1989,0.0,0.0,27.1,3.9,58.2,346.6,246.3,484.2,233.3,14.5,0.0,10.0,1424.1,0.0,89.2,1310.3,24.5
NOWRANGAPUR,1990,0.0,25.3,94.0,31.0,238.8,281.6,267.5,461.0,286.5,345.0,26.5,2.5,2059.7,25.3,363.8,1296.7,374.0
NOWRANGAPUR,1991,5.2,0.0,13.6,44.8,53.0,137.3,523.5,399.8,146.5,54.4,55.1,0.0,1433.3,5.2,111.4,1207.2,109.6
NOWRANGAPUR,1992,0.7,7.8,0.0,21.3,47.9,204.1,493.8,476.6,212.7,23.7,13.5,0.0,1502.0,8.5,69.2,1387.1,37.2
NOWRANGAPUR,1993,0.0,0.0,1.8,63.2,125.4,278.3,454.6,160.5,462.8,103.5,0.0,0.0,1650.1,0.0,190.4,1356.2,103.5
NOWRANGAPUR,1994,7.4,19.2,0.0,49.4,98.6,218.2,453.7,407.5,399.7,26.8,12.2,0.0,1692.7,26.6,148.0,1479.1,39.0
NOWRANGAPUR,1995,23.6,0.0,9.2,36.0,165.6,82.0,394.2,292.5,175.4,74.9,15.6,0.0,1269.0,23.6,210.8,944.1,90.5
NOWRANGAPUR,1996,1.2,0.0,24.4,52.6,197.4,605.6,600.0,179.1,8.3,0.0,0.0,1.2,1582.0,8.3
NOWRANGAPUR,1997,16.9,0.0,34.7,73.6,65.7,105.5,294.1,330.9,223.0,31.3,54.0,67.2,1297.0,16.9,174.0,953.6,152.5
NOWRANGAPUR,1998,5.2,8.4,15.9,51.8,101.4,158.7,403.7,214.2,176.7,138.1,69.2,0.0,1343.3,13.6,169.1,953.3,207.3
NOWRANGAPUR,1999,0.0,1.0,0.0,12.5,218.1,234.4,223.4,464.4,156.1,105.7,2.3,0.0,1417.9,1.0,230.7,1078.3,107.9
NOWRANGAPUR,2000,0.0,22.2,0.0,24.8,37.3,307.0,294.9,472.0,200.4,3.1,0.3,0.0,1361.8,22.2,62.1,1274.2,3.3
NOWRANGAPUR,2001,0.0,0.0,3.6,34.1,97.7,378.3,505.5,574.0,135.0,54.3,1.7,0.0,1784.2,0.0,135.4,1592.8,56.0
NOWRANGAPUR,2002,10.8,0.4,1.5,31.6,37.4,214.2,222.0,376.5,95.9,38.6,0.0,0.0,1028.9,11.2,70.5,908.6,38.6
NOWRANGAPUR,2003,0.2,0.2,30.2,29.6,1.1,50.8,457.1,558.5,229.3,169.9,22.8,62.6,1612.4,0.3,60.9,1295.8,255.4
NOWRANGAPUR,2004,28.8,10.3,2.8,47.2,41.4,387.6,400.2,379.1,221.4,141.3,6.3,0.0,1666.3,39.1,91.4,1388.2,147.6
NOWRANGAPUR,2005,60.0,18.1,0.5,29.7,52.4,217.0,429.8,284.3,466.2,88.1,16.6,0.0,1662.7,78.1,82.6,1397.3,104.7
NOWRANGAPUR,2006,0.0,0.0,31.3,45.1,90.4,161.8,739.3,564.9,442.3,8.7,63.2,0.0,2147.0,0.0,166.8,1908.2,71.9
NOWRANGAPUR,2007,0.0,0.9,12.8,59.9,65.4,580.7,369.7,679.9,405.3,83.9,0.3,0.0,2258.7,0.9,138.0,2035.6,84.2
NOWRANGAPUR,2008,7.3,28.0,35.1,35.6,43.1,270.9,383.5,641.8,367.0,24.0,0.0,0.0,1836.3,35.3,113.8,1663.2,24.0
NOWRANGAPUR,2009,0.0,0.0,7.5,0.5,61.0,193.4,608.1,380.9,147.1,60.0,33.3,0.0,1491.7,0.0,69.0,1329.5,93.2
NOWRANGAPUR,2010,9.8,7.9,16.2,48.3,127.6,89.0,521.6,602.0,465.2,213.6,53.1,37.1,2191.3,17.6,192.1,1677.8,303.9
DISTRICT,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,JF,MAM,JJAS,OND
PURI,1901,44.0,47.4,10.5,9.2,64.8,41.9,267.6,229.4,215.9,149.8,238.0,0.0,1318.5,91.4,84.6,754.8,387.8
PURI,1902,8.8,0.0,6.5,66.7,73.3,110.9,532.8,499.4,226.1,63.8,39.1,68.6,1695.8,8.8,146.4,1369.2,171.5
PURI,1903,5.0,14.1,0.0,14.5,65.4,141.1,346.0,230.9,239.8,246.5,47.1,3.6,1353.8,19.1,79.9,957.7,297.2
PURI,1904,0.0,0.3,2.3,0.0,103.4,232.1,141.7,304.0,246.9,161.3,0.0,8.2,1200.2,0.3,105.7,924.7,169.5
PURI,1905,13.9,24.3,48.8,11.4,114.1,139.0,148.7,185.0,301.4,67.0,0.5,0.0,1054.1,38.2,174.3,774.2,67.5
PURI,1906,29.5,43.4,2.3,0.0,45.1,214.8,204.1,204.6,183.2,219.2,5.6,0.2,1151.9,72.9,47.4,806.6,225.0
PURI,1907,0.0,17.8,35.8,104.9,19.6,174.2,79.1,474.7,99.2,45.3,0.3,25.5,1076.3,17.8,160.3,827.1,71.1
PURI,1908,35.4,0.0,6.0,0.0,44.7,285.2,355.8,466.8,340.6,59.8,0.1,0.0,1594.5,35.4,50.7,1448.5,59.9
PURI,1909,1.5,13.7,0.0,96.1,56.1,285.7,434.1,140.1,310.3,108.7,6.0,92.9,1545.3,15.3,152.2,1170.2,207.6
PURI,1910,14.2,9.8,0.0,8.7,38.6,147.1,480.6,276.8,313.3,307.5,0.0,0.0,1596.6,24.0,47.3,1217.7,307.5
PURI,1911,0.0,7.6,21.7,25.0,65.6,270.6,283.7,308.7,254.6,43.5,23.3,0.0,1304.3,7.6,112.3,1117.6,66.8
PURI,1912,0.0,53.8,36.8,19.1,25.9,145.6,411.2,395.7,272.1,245.1,4.1,0.0,1609.4,53.8,81.9,1224.6,249.1
PURI,1913,0.0,6.3,10.0,13.6,68.7,259.4,402.9,289.6,138.9,112.9,40.5,0.0,1342.8,6.3,92.3,1090.8,153.4
PURI,1914,0.0,5.9,0.3,23.8,134.8,257.6,507.7,307.9,353.3,17.7,0.0,0.0,1609.0,5.9,158.8,1426.5,17.7
PURI,1915,3.3,17.3,20.5,5.3,180.1,111.5,165.3,232.6,226.6,143.3,451.8,0.0,1557.6,20.6,205.9,736.0,595.1
PURI,1916,0.0,0.7,0.0,10.2,28.9,318.6,211.1,362.8,202.0,410.5,133.4,0.0,1678.2,0.7,39.1,1094.4,544.0
PURI,1917,0.0,161.2,11.6,7.9,63.3,284.9,200.7,333.8,298.6,390.5,95.0,1.0,1848.3,161.2,82.7,1118.0,486.4
PURI,1918,0.1,0.0,16.5,11.0,191.0,268.2,208.1,284.9,240.2,32.5,19.1,2.7,1274.3,0.1,218.6,1001.4,54.3
PURI,1919,27.1,75.5,16.1,33.5,40.4,155.0,207.0,504.0,104.2,93.9,340.2,0.4,1597.3,102.6,90.0,970.2,434.5
PURI,1920,0.0,29.1,66.2,2.6,44.3,188.6,429.1,250.2,203.7,128.7,5.1,0.0,1347.8,29.1,113.1,1071.7,133.9
PURI,1921,125.8,0.0,0.0,21.1,7.7,218.0,195.4,172.9,211.0,154.5,0.0,0.0,1106.4,125.8,28.8,797.3,154.5
PURI,1922,1.2,0.3,3.5,0.0,18.6,221.9,377.9,388.6,391.8,32.1,45.8,0.0,1481.7,1.5,22.0,1380.3,77.9
PURI,1923,0.0,172.5,0.0,8.8,3.0,110.8,209.6,211.9,336.4,209.6,161.9,6.4,1430.8,172.5,11.8,868.6,377.9
PURI,1924,11.0,24.9,0.0,1.7,81.4,37.6,189.7,229.7,224.1,120.1,376.8,0.0,1296.9,35.9,83.1,681.1,496.9
PURI,1925,0.0,0.0,0.2,29.8,53.3,460.8,381.7,321.2,190.0,379.2,5.2,16.6,1837.9,0.0,83.2,1353.6,401.0
PURI,1926,7.7,3.8,55.3,14.4,32.1,58.8,142.6,454.4,239.6,124.4,0.0,0.4,1133.5,11.4,101.9,895.4,124.8
PURI,1927,11.5,3.6,0.0,0.2,40.1,178.0,273.0,393.7,188.5,102.5,15.7,0.0,1206.7,15.1,40.3,1033.2,118.1
PURI,1928,0.0,2.5,0.4,86.7,60.8,183.8,336.5,250.1,214.3,400.4,14.4,0.0,1549.8,2.5,147.9,984.7,414.8
PURI,1929,12.3,25.4,0.0,2.4,9.6,180.5,287.5,319.5,196.1,306.3,0.0,7.8,1347.4,37.8,12.0,983.6,314.1
PURI,1930,0.0,19.5,2.0,17.0,53.8,196.5,250.3,275.6,323.4,71.0,250.1,0.0,1459.2,19.5,72.8,1045.8,321.1
PURI,1931,0.0,12.8,2.3,6.3,106.5,63.6,192.6,362.6,268.3,362.6,63.8,1.4,1442.8,12.8,115.1,887.1,427.8
PURI,1932,0.0,16.4,0.7,13.7,131.1,94.2,472.3,122.2,316.3,99.2,265.6,1.4,1533.1,16.4,145.5,1005.0,366.2
PURI,1933,20.3,3.3,0.1,2.3,123.7,280.6,280.4,376.4,255.5,230.2,17.6,1.4,1591.7,23.6,126.0,1192.9,249.2
PURI,1934,0.0,0.0,4.3,0.0,18.6,139.5,365.6,331.8,338.2,154.5,18.0,2.7,1373.2,0.0,22.8,1175.2,175.2
PURI,1935,13.7,1.5,6.3,22.0,0.2,142.8,518.8,135.9,299.2,30.2,0.0,0.0,1170.3,15.1,28.5,1096.5,30.2
PURI,1936,26.2,70.6,22.7,0.1,210.5,481.3,276.9,354.7,283.7,303.6,43.1,7.0,2080.3,96.7,233.3,1396.5,353.7
PURI,1937,0.0,141.0,10.4,18.7,49.0,154.6,406.0,206.8,262.0,122.7,0.4,0.0,1371.8,141.0,78.1,1029.5,123.1
PURI,1938,2.8,18.5,1.9,0.0,143.6,277.8,369.0,292.6,150.0,195.7,4.3,0.0,1456.2,21.3,145.5,1089.4,199.9
PURI,1939,13.8,0.0,21.6,0.0,10.6,133.0,272.0,174.8,218.9,282.2,9.2,10.4,1146.5,13.8,32.2,798.7,301.7
PURI,1940,0.0,16.6,116.6,11.4,210.3,362.3,417.6,248.0,157.4,127.2,4.4,7.8,1679.7,16.6,338.4,1185.4,139.4
PURI,1941,13.2,0.0,3.0,12.2,57.1,134.4,316.6,184.6,230.6,192.9,104.5,0.0,1249.1,13.2,72.3,866.2,297.4
PURI,1942,2.9,3.0,0.0,8.5,12.4,96.2,132.6,346.5,214.8,128.2,273.6,3.5,1222.2,6.0,20.9,790.1,405.3
PURI,1943,34.9,0.0,13.5,59.9,43.1,173.4,502.0,116.8,229.8,169.1,21.3,0.2,1363.8,34.9,116.4,1021.9,190.5
PURI,1944,24.0,10.9,45.9,19.2,17.5,93.9,542.9,331.1,153.4,249.5,0.4,0.0,1488.8,34.9,82.6,1121.4,249.9
PURI,1945,8.6,0.0,0.0,15.1,38.3,233.8,438.5,195.9,339.9,347.6,0.3,28.9,1647.1,8.6,53.3,1208.3,376.8
PURI,1946,0.0,1.2,0.0,84.7,113.5,192.4,351.0,351.2,242.3,341.4,68.5,0.0,1746.2,1.2,198.2,1136.9,409.9
PURI,1947,49.2,0.0,8.0,1.1,25.6,345.4,275.6,379.9,211.5,202.9,5.4,125.2,1629.7,49.2,34.7,1212.3,333.5
PURI,1948,11.8,73.3,0.0,2.4,71.4,115.6,246.8,360.7,254.9,160.5,93.1,0.0,1390.3,85.1,73.7,978.0,253.5
PURI,1949,1.4,16.2,0.0,15.5,31.1,104.0,173.0,210.0,187.4,424.4,3.3,0.0,1166.3,17.6,46.6,674.4,427.6
PURI,1950,0.0,3.5,79.0,16.1,76.6,234.2,336.4,199.5,167.7,82.2,286.8,0.0,1482.0,3.5,171.7,937.8,369.1
PURI,1951,0.0,0.0,35.0,13.4,28.2,244.4,195.7,159.9,190.4,236.8,90.9,0.0,1194.7,0.0,76.6,790.4,327.7
PURI,1952,0.0,5.4,20.3,26.1,14.6,221.5,216.0,314.1,265.9,271.7,0.0,0.0,1355.6,5.4,60.9,1017.6,271.7
PURI,1953,26.7,12.2,0.0,0.8,51.9,163.4,105.4,384.4,444.9,69.6,356.9,0.0,1616.2,38.9,52.7,1098.1,426.5
PURI,1954,0.0,13.1,0.0,0.4,46.6,196.9,178.4,195.3,355.0,285.1,0.0,13.3,1284.0,13.1,47.0,925.5,298.3
PURI,1955,0.0,0.0,6.9,16.8,103.0,150.2,154.9,571.2,406.1,549.0,168.7,0.0,2126.7,0.0,126.7,1282.3,717.7
PURI,1956,0.0,34.2,0.2,0.0,71.0,196.1,343.7,307.1,250.8,333.0,6.4,0.0,1542.4,34.2,71.2,1097.7,339.4
PURI,1957,0.8,16.4,12.2,0.0,0.0,100.3,124.0,321.0,138.6,58.4,0.0,0.0,771.7,17.2,12.2,683.9,58.4
PURI,1958,19.1,60.6,5.5,1.1,0.4,73.3,551.3,249.8,437.1,322.0,110.4,0.0,1830.7,79.8,7.0,1311.5,432.4
PURI,1959,8.2,0.0,0.0,16.4,74.5,103.4,341.8,272.9,207.3,243.4,18.9,2.3,1289.1,8.2,90.9,925.4,264.6
PURI,1961,39.0,92.4,2.0,0.0,16.0,405.9,304.8,241.2,346.0,189.0,0.0,1.0,1637.3,131.4,18.0,1297.9,190.0
PURI,1962,15.2,0.0,0.0,27.8,7.9,193.3,536.7,209.1,227.2,496.0,0.0,0.0,1713.2,15.2,35.7,1166.3,496.0
PURI,1963,0.0,0.0,0.0,1.0,28.0,64.4,298.3,153.2,237.5,0.0,29.0,753.4
PURI,1964,0.0,36.4,0.0,26.8,8.9,36.8,551.5,311.6,137.1,115.1,4.2,0.0,1228.4,36.4,35.7,1037.1,119.3
PURI,1965,0.0,9.4,34.8,39.6,1.8,30.2,310.0,190.1,194.2,285.2,0.0,0.6,1095.9,9.4,76.2,724.5,285.8
PURI,1966,114.4,0.0,0.0,5.8,79.7,79.7,375.2,219.6,171.0,113.2,126.4,0.0,1285.0,114.4,85.5,845.5,239.6
PURI,1967,86.8,0.0,63.5,30.2,30.3,77.2,265.7,377.2,246.0,33.1,5.0,9.8,1224.9,86.8,124.0,966.2,47.9
PURI,1968,23.8,29.0,78.0,0.0,0.0,174.4,206.1,145.3,268.9,559.8,178.9,0.0,1664.2,52.8,78.0,794.7,738.7
PURI,1969,0.0,0.0,0.0,0.0,32.4,561.7,238.3,176.9,141.6,112.3,3.2,0.0,32.4,257.1
PURI,1970,409.5,94.0,272.5,81.5,125.6,0.3,0.0,857.5,125.8
PURI,1971,11.5,4.9,0.0,19.3,30.7,208.4,76.9,270.6,302.1,0.0,0.0,16.4,50.0,302.1
PURI,1972,0.0,0.0,0.0,71.4,280.2,187.2,256.0,144.9,5.3,0.0,794.8,150.2
PURI,1973,0.0,0.0,16.1,0.0,46.8,68.8,437.4,444.7,98.2,288.2,30.0,81.1,1511.3,0.0,62.9,1049.0,399.3
PURI,1974,0.0,0.0,38.3,17.5,46.4,114.7,141.8,265.1,164.3,203.3,13.9,0.0,1005.3,0.0,102.2,685.9,217.3
PURI,1975,0.0,15.7,24.8,0.7,8.2,182.3,167.2,244.8,263.0,104.8,57.1,0.0,1068.7,15.7,33.8,857.4,161.9
PURI,1976,0.0,19.3,3.8,0.0,71.3,76.7,179.4,389.8,99.9,118.1,77.5,0.0,1035.8,19.3,75.1,745.8,195.6
PURI,1977,10.1,0.0,0.0,17.8,98.9,148.8,385.5,232.2,303.2,100.2,98.7,4.1,1399.4,10.1,116.7,1069.6,203.0
PURI,1978,0.1,0.4,7.3,1.4,59.8,140.6,215.8,460.1,118.3,138.4,43.9,0.0,1185.9,0.5,68.4,934.7,182.3
PURI,1979,0.0,4.1,0.2,26.6,1.6,117.2,251.3,174.2,225.4,56.3,20.1,4.5,881.5,4.1,28.4,768.1,80.9
PURI,1980,0.0,0.4,0.9,0.1,7.0,347.2,303.6,356.7,265.8,335.7,43.0,12.6,1673.0,0.4,8.0,1273.3,391.3
PURI,1981,2.0,17.7,48.1,25.4,105.0,138.9,157.4,477.7,357.4,11.6,0.0,29.7,1370.9,19.7,178.5,1131.4,41.3
PURI,1982,5.8,26.4,21.1,25.6,9.8,201.5,217.5,394.1,203.5,28.8,31.4,0.0,1165.4,32.2,56.5,1016.5,60.2
PURI,1983,5.3,73.0,42.9,6.3,50.8,113.8,197.4,322.2,191.9,99.9,6.5,9.9,1120.0,78.3,100.0,825.4,116.3
PURI,1984,1.5,1.0,0.0,1.9,26.6,146.4,324.6,311.6,149.4,39.3,0.0,0.1,1002.3,2.5,28.4,931.9,39.4
PURI,1985,12.0,64.7,0.0,7.2,29.9,132.6,226.8,418.5,350.7,203.7,0.1,0.0,1446.0,76.7,37.1,1128.5,203.8
PURI,1986,15.8,18.8,1.5,33.7,66.4,214.9,291.4,215.2,266.1,195.9,281.1,1.7,1602.5,34.6,101.6,987.5,478.7
PURI,1987,22.4,2.5,3.8,48.3,45.3,71.2,233.6,158.7,143.1,137.0,158.5,0.1,1024.4,24.9,97.3,606.5,295.6
PURI,1988,0.0,9.8,0.0,41.6,86.0,190.4,190.4,161.2,336.0,74.7,0.0,0.1,1090.3,9.8,127.6,878.0,74.8
PURI,1989,0.0,0.0,8.6,0.3,139.2,322.7,214.7,342.4,178.0,26.5,0.0,0.2,1232.6,0.0,148.0,1057.8,26.7
PURI,1990,0.0,173.2,96.5,120.8,125.8,193.8,217.6,408.1,183.3,224.4,291.1,0.1,2034.9,173.2,343.3,1002.9,515.6
PURI,1991,86.9,0.0,28.9,12.1,15.6,194.1,704.4,494.5,223.7,191.9,79.4,4.3,2035.7,86.9,56.6,1616.6,275.6
PURI,1992,3.5,57.8,0.5,2.2,150.3,249.6,394.6,372.6,235.5,161.9,35.5,0.0,1664.1,61.3,153.0,1252.3,197.5
PURI,1993,0.0,0.0,9.1,17.3,56.3,321.0,186.1,365.4,269.5,129.9,76.7,0.0,1431.3,0.0,82.7,1142.0,206.6
PURI,1994,0.0,30.7,0.0,22.9,41.3,91.6,199.8,569.6,435.9,141.4,25.5,0.0,1558.7,30.7,64.2,1296.9,166.9
PURI,1995,14.4,12.4,3.5,0.4,786.5,93.6,121.7,314.1,165.6,380.4,104.9,0.0,1997.5,26.8,790.4,695.0,485.3
PURI,1996,70.9,0.0,0.3,1.2,26.9,116.2,208.9,224.2,51.5,132.6,15.5,2.3,850.4,70.9,28.4,600.8,150.3
PURI,1997,36.8,20.6,21.3,68.6,10.0,132.1,177.8,653.8,189.1,28.7,12.0,76.6,1427.2,57.3,99.9,1152.7,117.3
PURI,1998,5.1,92.7,83.4,26.6,4.9,153.6,123.4,187.8,509.0,279.6,84.9,0.0,1551.0,97.8,114.9,973.8,364.5
PURI,1999,1.4,0.0,0.0,0.0,98.8,135.3,129.3,262.0,291.4,600.0,13.4,0.0,1531.6,1.4,98.8,818.0,613.4
PURI,2000,0.0,29.6,0.0,40.1,58.3,235.6,382.7,212.1,142.1,93.8,2.4,0.0,1196.7,29.6,98.4,972.5,96.2
PURI,2001,0.0,0.0,16.0,4.8,87.9,219.9,512.2,782.5,235.6,56.8,63.0,0.0,1978.8,0.0,108.6,1750.2,119.9
PURI,2002,1.4,0.0,12.1,7.0,96.5,155.3,464.7,784.2,251.4,52.2,53.7,0.0,1878.5,1.4,115.7,1655.6,105.9
PURI,2003,0.0,0.1,9.0,0.0,9.7,133.8,245.6,377.8,202.0,449.1,7.8,27.2,1462.1,0.1,18.7,959.2,484.1
PURI,2004,1.2,7.8,0.0,65.1,24.8,85.5,271.6,239.3,148.0,211.9,0.0,0.0,1055.2,9.0,89.9,744.5,211.9
PURI,2005,5.3,0.0,51.0,5.7,23.4,105.0,327.5,190.3,440.4,378.0,13.2,0.2,1539.9,5.3,80.0,1063.2,391.4
PURI,2006,2.5,0.0,14.0,5.8,90.1,150.9,508.2,832.8,239.8,49.8,56.9,0.0,1950.8,2.5,109.9,1731.7,106.7
PURI,2007,0.0,55.9,1.0,0.0,52.3,226.6,97.2,423.4,375.8,90.1,8.5,0.0,1330.8,55.9,53.3,1123.0,98.6
PURI,2008,27.0,16.9,4.5,66.5,21.1,299.6,337.0,309.7,269.0,53.7,29.5,0.0,1434.5,43.9,92.1,1215.3,83.2
PURI,2009,0.0,1.0,0.0,2.8,94.5,79.8,611.0,245.3,239.7,151.8,47.4,0.0,1473.2,1.0,97.4,1175.7,199.1
